from_id,to_id,travel_hours
181,233,1.04
181,234,3.19
181,235,1.91
181,236,3.27
181,237,4.02
181,238,1.52
181,239,2.01
181,240,2.26
181,241,2.88
181,242,6.19
181,243,3.85
181,244,2.47
181,245,2.22
181,246,1.57
181,247,4.36
181,248,2.34
181,249,1.92
181,250,0.94
181,251,3.13
181,252,3.33
181,253,2.91
181,254,3.33
181,255,3.94
181,256,1.97
181,257,3.07
181,258,2.45
181,259,2.36
181,260,1.88
181,261,3.77
181,262,2.97
181,263,3.5
181,264,2.9
181,265,4.49
181,266,1.73
181,267,2.61
181,268,2.16
181,269,2.91
181,270,4.77
181,271,3.48
181,272,2.78
181,273,1.07
181,274,1.59
181,275,1.73
181,276,2.54
181,277,3.97
181,278,2.07
181,279,5.46
181,280,2.47
181,281,2.7
181,282,3.98
181,283,2.57
181,284,1.96
181,285,3.11
181,286,2.56
181,287,3.17
181,288,3.14
181,289,2.59
181,290,2.16
181,291,2.32
181,292,1.67
181,293,3.24
181,294,4.94
181,295,3.1
181,296,3.07
181,297,4.49
181,298,2.41
181,299,1.88
182,183,4.19
182,184,1.34
182,185,3.03
182,186,4.25
182,187,1.38
182,188,1.54
182,189,3.24
182,190,2.45
182,191,4.15
182,192,4.38
182,193,2.88
182,194,4.06
182,195,2.88
182,196,2.46
182,197,1.78
182,198,1.97
182,199,3.62
182,200,2.14
182,201,3.73
182,202,1.11
182,203,3.73
182,204,1.48
182,205,3.76
182,206,1.65
182,207,2.24
182,208,1.7
182,209,1.48
182,210,1.93
182,211,4.0
182,212,3.94
182,213,2.5
182,214,4.0
182,215,1.15
182,216,2.86
182,217,4.37
182,218,3.92
182,219,2.95
182,220,1.97
182,221,1.46
182,222,2.05
182,223,2.12
182,224,4.45
182,225,2.34
182,226,3.67
182,227,2.85
182,228,2.3
182,229,2.63
182,230,3.27
182,231,2.84
182,232,3.03
182,233,2.39
182,234,2.73
182,235,1.18
182,236,3.06
182,237,5.5
182,238,3.46
182,239,3.2
182,240,1.92
182,241,3.04
182,242,4.56
182,243,3.72
182,244,3.81
182,245,1.77
182,246,3.28
182,247,4.46
182,248,1.62
182,249,2.61
182,250,1.48
182,251,1.01
182,252,2.74
182,253,1.15
182,254,3.23
182,255,1.02
182,256,2.96
182,257,3.67
182,258,0.99
182,259,2.72
182,260,3.75
182,261,1.36
182,262,4.29
182,263,1.41
182,264,2.7
182,265,2.37
182,266,1.34
182,267,3.24
182,268,1.36
182,269,3.31
182,270,2.68
182,271,4.35
182,272,3.33
182,273,3.43
182,274,1.21
182,275,4.07
182,276,3.91
182,277,4.79
182,278,2.53
182,279,3.0
182,280,2.64
182,281,2.49
182,282,2.63
182,283,1.17
182,284,3.07
182,285,3.4
182,286,2.07
182,287,1.74
182,288,2.11
182,289,3.92
182,290,2.53
182,291,2.61
182,292,2.15
182,293,2.15
182,294,1.15
182,295,2.32
182,296,2.85
182,297,3.87
182,298,1.8
182,299,1.46
183,184,5.02
183,185,4.27
183,186,2.92
183,187,4.28
183,188,3.22
183,189,3.02
183,190,4.33
183,191,3.8
183,192,2.03
183,193,4.76
183,194,2.84
183,195,3.15
183,196,2.65
183,197,4.11
183,198,3.96
183,199,3.27
183,200,2.79
183,201,2.21
183,202,2.89
183,203,3.2
183,204,4.3
183,205,2.29
183,206,3.55
183,207,3.94
183,208,3.15
183,209,3.85
183,210,4.17
183,211,2.62
183,212,4.46
183,213,3.71
183,214,3.93
183,215,3.6
183,216,4.46
183,217,1.45
183,218,2.65
183,219,3.01
183,220,3.0
183,221,3.6
183,222,2.83
183,223,4.69
183,224,3.61
183,225,2.98
183,226,4.84
183,227,3.13
183,228,3.8
183,229,3.09
183,230,3.4
183,231,3.94
183,232,3.99
183,233,3.06
183,234,2.85
183,235,3.3
183,236,4.76
183,237,4.24
183,238,5.08
183,239,2.95
183,240,3.52
183,241,3.43
183,242,3.35
183,243,2.53
183,244,5.95
183,245,3.09
183,246,3.02
183,247,3.28
183,248,2.62
183,249,2.74
183,250,2.58
183,251,2.53
183,252,1.91
183,253,3.58
183,254,3.2
183,255,2.69
183,256,3.33
183,257,3.33
183,258,3.74
183,259,3.06
183,260,2.5
183,261,4.16
183,262,3.75
183,263,3.83
183,264,3.78
183,265,2.83
183,266,3.42
183,267,2.62
183,268,4.06
183,269,4.81
183,270,3.63
183,271,2.86
183,272,2.73
183,273,3.63
183,274,1.99
183,275,3.89
183,276,2.79
183,277,2.94
183,278,2.52
183,279,2.83
183,280,3.05
183,281,1.38
183,282,3.0
183,283,2.62
183,284,2.71
183,285,1.98
183,286,2.95
183,287,3.76
183,288,1.16
183,289,3.04
183,290,2.17
183,291,2.08
183,292,2.84
183,293,3.1
183,294,2.52
183,295,3.45
183,296,4.57
183,297,2.48
183,298,1.87
183,299,2.35
184,185,3.79
184,186,4.72
184,187,2.24
184,188,1.28
184,189,4.63
184,190,4.19
184,191,3.75
184,192,2.66
184,193,2.41
184,194,2.81
184,195,4.7
184,196,4.54
184,197,1.36
184,198,1.97
184,199,3.9
184,200,2.77
184,201,4.54
184,202,1.55
184,203,4.34
184,204,2.03
184,205,3.56
184,206,1.6
184,207,2.21
184,208,1.81
184,209,2.01
184,210,2.27
184,211,4.58
184,212,1.86
184,213,1.76
184,214,2.67
184,215,1.5
184,216,2.92
184,217,3.22
184,218,4.62
184,219,4.24
184,220,2.66
184,221,1.72
184,222,1.9
184,223,1.86
184,224,2.82
184,225,2.08
184,226,2.6
184,227,3.9
184,228,1.62
184,229,3.6
184,230,1.75
184,231,2.74
184,232,2.2
184,233,2.53
184,234,1.66
184,235,2.01
184,236,3.45
184,237,4.68
184,238,2.14
184,239,2.21
184,240,1.67
184,241,3.54
184,242,3.73
184,243,3.02
184,244,3.39
184,245,1.51
184,246,3.03
184,247,3.31
184,248,2.14
184,249,2.03
184,250,1.73
184,251,0.35
184,252,5.19
184,253,0.89
184,254,3.68
184,255,1.46
184,256,3.76
184,257,2.41
184,258,3.56
184,259,1.6
184,260,2.77
184,261,1.8
184,262,2.81
184,263,3.28
184,264,2.25
184,265,3.19
184,266,2.06
184,267,3.37
184,268,2.34
184,269,2.34
184,270,3.63
184,271,3.27
184,272,3.11
184,273,3.23
184,274,1.99
184,275,3.3
184,276,5.08
184,277,3.37
184,278,2.58
184,279,2.97
184,280,2.8
184,281,1.32
184,282,1.77
184,283,1.32
184,284,5.85
184,285,3.49
184,286,1.49
184,287,1.44
184,288,2.29
184,289,4.46
184,290,1.87
184,291,2.95
184,292,3.04
184,293,3.16
184,294,3.44
184,295,3.79
184,296,3.55
184,297,3.8
184,298,1.56
184,299,2.12
185,186,2.2
185,187,2.98
185,188,3.93
185,189,4.29
185,190,5.13
185,191,6.14
185,192,3.52
185,193,4.42
185,194,3.97
185,195,4.3
185,196,2.34
185,197,3.92
185,198,3.59
185,199,4.59
185,200,4.13
185,201,2.75
185,202,4.19
185,203,4.93
185,204,2.8
185,205,2.27
185,206,4.57
185,207,4.34
185,208,4.71
185,209,4.31
185,210,4.27
185,211,2.88
185,212,3.34
185,213,5.03
185,214,4.42
185,215,3.57
185,216,1.76
185,217,2.78
185,218,5.46
185,219,7.23
185,220,3.57
185,221,3.45
185,222,2.86
185,223,4.48
185,224,5.31
185,225,3.13
185,226,4.54
185,227,5.49
185,228,3.45
185,229,3.13
185,230,2.56
185,231,3.34
185,232,3.79
185,233,4.0
185,234,3.82
185,235,4.64
185,236,5.55
185,237,0.96
185,238,5.39
185,239,4.0
185,240,3.88
185,241,4.16
185,242,4.59
185,243,4.45
185,244,2.76
185,245,4.51
185,246,4.01
185,247,5.73
185,248,3.04
185,249,3.59
185,250,2.03
185,251,4.13
185,252,4.25
185,253,3.55
185,254,4.35
185,255,4.43
185,256,2.66
185,257,4.9
185,258,3.41
185,259,2.88
185,260,6.14
185,261,4.08
185,262,0.94
185,263,4.6
185,264,5.7
185,265,3.62
185,266,2.83
185,267,3.27
185,268,3.99
185,269,2.43
185,270,5.74
185,271,4.62
185,272,5.19
185,273,3.09
185,274,4.49
185,275,3.16
185,276,2.7
185,277,4.32
185,278,4.56
185,279,4.55
185,280,3.52
185,281,3.85
185,282,4.13
185,283,2.71
185,284,3.54
185,285,5.15
185,286,3.77
185,287,3.75
185,288,5.54
185,289,3.58
185,290,3.36
185,291,3.38
185,292,3.73
185,293,4.67
185,294,2.64
185,295,1.22
185,296,4.82
185,297,4.41
185,298,2.96
185,299,2.93
186,187,3.43
186,188,4.0
186,189,1.99
186,190,5.43
186,191,3.71
186,192,4.9
186,193,4.06
186,194,2.99
186,195,3.03
186,196,1.92
186,197,3.97
186,198,3.55
186,199,2.77
186,200,3.47
186,201,1.15
186,202,3.21
186,203,3.2
186,204,5.0
186,205,3.1
186,206,4.52
186,207,2.58
186,208,3.63
186,209,2.43
186,210,3.13
186,211,1.68
186,212,3.67
186,213,2.07
186,214,4.47
186,215,3.06
186,216,3.24
186,217,2.35
186,218,4.09
186,219,4.14
186,220,2.56
186,221,2.7
186,222,5.02
186,223,3.37
186,224,3.11
186,225,2.62
186,226,2.82
186,227,4.02
186,228,4.61
186,229,0.97
186,230,4.69
186,231,2.79
186,232,3.32
186,233,3.46
186,234,3.59
186,235,4.29
186,236,4.68
186,237,3.29
186,238,3.59
186,239,4.07
186,240,2.73
186,241,4.88
186,242,3.5
186,243,3.84
186,244,2.76
186,245,3.44
186,246,1.91
186,247,3.8
186,248,2.55
186,249,3.38
186,250,3.19
186,251,2.86
186,252,2.47
186,253,4.13
186,254,2.97
186,255,3.07
186,256,2.41
186,257,2.94
186,258,2.94
186,259,5.53
186,260,2.92
186,261,3.19
186,262,4.44
186,263,5.71
186,264,3.61
186,265,1.52
186,266,3.57
186,267,2.81
186,268,3.48
186,269,4.04
186,270,4.15
186,271,3.63
186,272,3.34
186,273,3.74
186,274,3.49
186,275,3.93
186,276,3.53
186,277,1.33
186,278,3.24
186,279,4.41
186,280,3.65
186,281,2.4
186,282,3.09
186,283,2.65
186,284,3.85
186,285,2.39
186,286,4.46
186,287,3.7
186,288,3.01
186,289,2.65
186,290,3.02
186,291,4.9
186,292,3.47
186,293,3.07
186,294,4.15
186,295,4.59
186,296,4.99
186,297,3.16
186,298,2.58
186,299,2.63
187,188,1.5
187,189,3.77
187,190,2.92
187,191,2.16
187,192,2.68
187,193,2.01
187,194,2.88
187,195,3.54
187,196,3.71
187,197,2.19
187,198,1.37
187,199,3.7
187,200,2.59
187,201,3.5
187,202,1.52
187,203,3.36
187,204,2.66
187,205,2.2
187,206,2.56
187,207,2.7
187,208,2.46
187,209,2.09
187,210,1.18
187,211,2.83
187,212,2.72
187,213,1.72
187,214,2.9
187,215,1.76
187,216,3.17
187,217,4.33
187,218,3.29
187,219,3.23
187,220,1.66
187,221,1.99
187,222,2.03
187,223,2.81
187,224,3.15
187,225,2.47
187,226,2.91
187,227,3.38
187,228,1.65
187,229,3.23
187,230,1.64
187,231,3.0
187,232,4.15
187,233,2.43
187,234,1.18
187,235,0.47
187,236,3.86
187,237,3.19
187,238,3.32
187,239,3.86
187,240,2.51
187,241,2.02
187,242,5.18
187,243,3.44
187,244,3.84
187,245,1.02
187,246,5.05
187,247,4.65
187,248,1.88
187,249,1.91
187,250,1.95
187,251,1.96
187,252,2.88
187,253,1.9
187,254,3.08
187,255,1.29
187,256,1.98
187,257,2.12
187,258,1.5
187,259,1.03
187,260,2.15
187,261,0.97
187,262,3.62
187,263,3.74
187,264,3.22
187,265,2.81
187,266,2.19
187,267,3.02
187,268,2.09
187,269,4.5
187,270,2.85
187,271,2.62
187,272,3.77
187,273,1.81
187,274,0.9
187,275,3.06
187,276,3.85
187,277,2.94
187,278,1.96
187,279,3.72
187,280,1.73
187,281,1.25
187,282,1.74
187,283,1.19
187,284,2.61
187,285,2.81
187,286,1.19
187,287,1.85
187,288,1.4
187,289,3.84
187,290,2.21
187,291,2.4
187,292,1.34
187,293,1.92
187,294,1.73
187,295,2.48
187,296,3.44
187,297,3.64
187,298,1.82
187,299,1.37
188,189,3.6
188,190,2.86
188,191,3.63
188,192,3.39
188,193,4.12
188,194,2.3
188,195,2.25
188,196,2.42
188,197,1.84
188,198,1.92
188,199,4.17
188,200,1.94
188,201,2.69
188,202,1.6
188,203,3.04
188,204,2.06
188,205,3.5
188,206,1.98
188,207,1.87
188,208,1.96
188,209,0.92
188,210,2.0
188,211,1.48
188,212,3.7
188,213,1.28
188,214,3.05
188,215,1.5
188,216,4.14
188,217,4.24
188,218,3.21
188,219,2.68
188,220,1.97
188,221,2.78
188,222,1.65
188,223,0.43
188,224,4.28
188,225,1.89
188,226,2.71
188,227,2.86
188,228,1.58
188,229,4.35
188,230,1.91
188,231,1.93
188,232,1.79
188,233,2.19
188,234,1.57
188,235,0.58
188,236,1.86
188,237,2.87
188,238,2.88
188,239,3.08
188,240,1.59
188,241,5.24
188,242,4.38
188,243,3.26
188,244,4.39
188,245,0.95
188,246,3.39
188,247,3.28
188,248,2.57
188,249,2.37
188,250,2.26
188,251,1.63
188,252,3.2
188,253,2.12
188,254,3.26
188,255,2.09
188,256,2.25
188,257,1.47
188,258,2.32
188,259,1.55
188,260,2.54
188,261,3.07
188,262,3.11
188,263,2.48
188,264,1.03
188,265,4.76
188,266,1.74
188,267,2.53
188,268,1.25
188,269,2.75
188,270,3.91
188,271,2.94
188,272,3.62
188,273,1.89
188,274,0.99
188,275,3.51
188,276,3.74
188,277,2.53
188,278,1.52
188,279,4.62
188,280,1.91
188,281,0.89
188,282,1.78
188,283,0.96
188,284,3.32
188,285,3.29
188,286,1.75
188,287,0.84
188,288,1.99
188,289,2.57
188,290,1.05
188,291,2.26
188,292,1.79
188,293,2.68
188,294,2.29
188,295,4.3
188,296,3.56
188,297,3.81
188,298,2.17
188,299,2.02
189,190,6.07
189,191,4.15
189,192,3.42
189,193,3.62
189,194,3.75
189,195,4.22
189,196,2.29
189,197,4.54
189,198,3.18
189,199,2.41
189,200,4.14
189,201,2.7
189,202,4.08
189,203,3.05
189,204,3.03
189,205,3.23
189,206,4.21
189,207,6.28
189,208,4.2
189,209,3.84
189,210,4.62
189,211,2.92
189,212,5.27
189,213,4.47
189,214,4.43
189,215,3.3
189,216,3.33
189,217,2.96
189,218,2.57
189,219,4.96
189,220,4.66
189,221,4.37
189,222,4.34
189,223,4.41
189,224,4.36
189,225,2.78
189,226,4.04
189,227,3.62
189,228,4.08
189,229,3.52
189,230,4.82
189,231,4.17
189,232,4.08
189,233,4.02
189,234,4.14
189,235,4.37
189,236,5.5
189,237,3.09
189,238,5.8
189,239,5.11
189,240,4.52
189,241,3.94
189,242,1.16
189,243,5.31
189,244,4.48
189,245,4.9
189,246,2.43
189,247,4.02
189,248,3.66
189,249,4.79
189,250,3.35
189,251,3.54
189,252,4.13
189,253,3.81
189,254,4.79
189,255,4.42
189,256,3.95
189,257,4.97
189,258,3.9
189,259,4.38
189,260,4.23
189,261,3.69
189,262,3.47
189,263,4.97
189,264,4.83
189,265,2.76
189,266,4.7
189,267,3.46
189,268,4.77
189,269,5.72
189,270,3.52
189,271,4.8
189,272,3.16
189,273,3.77
189,274,2.84
189,275,2.72
189,276,5.31
189,277,3.39
189,278,4.04
189,279,2.55
189,280,4.2
189,281,4.09
189,282,4.43
189,283,3.37
189,284,5.6
189,285,3.44
189,286,3.36
189,287,4.62
189,288,4.75
189,289,5.07
189,290,5.66
189,291,2.1
189,292,3.95
189,293,2.16
189,294,4.72
189,295,4.04
189,296,5.89
189,297,1.5
189,298,2.67
189,299,4.37
190,191,1.05
190,192,3.44
190,193,2.57
190,194,3.94
190,195,2.99
190,196,3.83
190,197,4.02
190,198,2.48
190,199,3.42
190,200,2.06
190,201,5.34
190,202,2.97
190,203,3.12
190,204,3.63
190,205,4.08
190,206,3.3
190,207,4.43
190,208,2.99
190,209,4.8
190,210,4.06
190,211,4.28
190,212,3.07
190,213,3.14
190,214,2.03
190,215,2.72
190,216,5.18
190,217,3.49
190,218,6.8
190,219,3.11
190,220,3.78
190,221,2.87
190,222,2.81
190,223,2.8
190,224,1.23
190,225,2.85
190,226,2.32
190,227,3.27
190,228,2.95
190,229,5.33
190,230,2.29
190,231,3.34
190,232,1.63
190,233,4.14
190,234,5.08
190,235,1.69
190,236,2.01
190,237,4.42
190,238,1.28
190,239,3.31
190,240,2.72
190,241,5.68
190,242,4.26
190,243,3.42
190,244,3.32
190,245,3.54
190,246,3.46
190,247,2.19
190,248,2.6
190,249,4.62
190,250,2.88
190,251,3.99
190,252,4.94
190,253,2.99
190,254,2.48
190,255,3.29
190,256,3.29
190,257,3.33
190,258,4.49
190,259,3.66
190,260,1.26
190,261,2.58
190,262,5.66
190,263,2.2
190,264,3.29
190,265,3.51
190,266,3.15
190,267,4.87
190,268,3.52
190,269,4.13
190,270,2.73
190,271,1.67
190,272,2.0
190,273,2.01
190,274,3.28
190,275,1.82
190,276,4.35
190,277,3.16
190,278,1.93
190,279,5.29
190,280,4.47
190,281,2.46
190,282,2.46
190,283,2.7
190,284,5.25
190,285,3.55
190,286,3.48
190,287,3.97
190,288,2.4
190,289,2.44
190,290,4.28
190,291,3.26
190,292,3.69
190,293,2.52
190,294,4.84
190,295,5.26
190,296,2.79
190,297,4.24
190,298,3.48
190,299,3.1
191,192,2.23
191,193,2.4
191,194,3.3
191,195,4.06
191,196,3.63
191,197,2.87
191,198,2.61
191,199,4.99
191,200,2.32
191,201,4.16
191,202,2.89
191,203,3.31
191,204,4.01
191,205,5.47
191,206,3.33
191,207,3.31
191,208,2.93
191,209,2.82
191,210,3.6
191,211,3.93
191,212,3.19
191,213,4.23
191,214,2.13
191,215,3.33
191,216,5.24
191,217,3.26
191,218,3.76
191,219,4.48
191,220,3.06
191,221,3.61
191,222,2.92
191,223,3.39
191,224,0.55
191,225,2.85
191,226,2.36
191,227,2.47
191,228,3.12
191,229,4.81
191,230,3.02
191,231,3.13
191,232,1.73
191,233,2.63
191,234,3.93
191,235,4.17
191,236,1.08
191,237,5.3
191,238,1.29
191,239,2.97
191,240,2.78
191,241,3.02
191,242,4.45
191,243,5.2
191,244,4.3
191,245,2.81
191,246,4.83
191,247,1.48
191,248,3.79
191,249,3.56
191,250,2.59
191,251,4.13
191,252,2.89
191,253,3.37
191,254,1.5
191,255,4.2
191,256,2.65
191,257,3.57
191,258,2.65
191,259,2.56
191,260,1.56
191,261,2.55
191,262,5.88
191,263,1.69
191,264,3.08
191,265,4.64
191,266,2.8
191,267,2.87
191,268,3.82
191,269,3.59
191,270,2.67
191,271,1.22
191,272,3.42
191,273,3.04
191,274,3.81
191,275,1.8
191,276,5.15
191,277,5.26
191,278,3.65
191,279,3.31
191,280,2.34
191,281,2.36
191,282,3.22
191,283,3.02
191,284,3.83
191,285,2.9
191,286,3.62
191,287,3.86
191,288,1.85
191,289,3.6
191,290,3.01
191,291,4.14
191,292,3.0
191,293,4.55
191,294,2.78
191,295,4.61
191,296,2.72
191,297,3.49
191,298,2.34
191,299,3.03
192,193,4.02
192,194,3.98
192,195,1.82
192,196,4.43
192,197,3.08
192,198,2.92
192,199,3.53
192,200,1.79
192,201,4.3
192,202,3.36
192,203,5.43
192,204,2.01
192,205,2.3
192,206,2.58
192,207,1.13
192,208,3.23
192,209,3.02
192,210,4.34
192,211,3.23
192,212,3.13
192,213,2.22
192,214,1.86
192,215,2.51
192,216,2.78
192,217,4.36
192,218,5.99
192,219,2.71
192,220,2.68
192,221,3.8
192,222,1.85
192,223,2.32
192,224,3.6
192,225,2.49
192,226,3.16
192,227,3.29
192,228,2.17
192,229,5.74
192,230,2.92
192,231,4.28
192,232,4.04
192,233,2.54
192,234,1.82
192,235,1.8
192,236,3.71
192,237,4.31
192,238,3.1
192,239,3.21
192,240,3.73
192,241,3.44
192,242,4.56
192,243,2.64
192,244,2.33
192,245,2.54
192,246,4.17
192,247,2.04
192,248,3.6
192,249,0.81
192,250,1.9
192,251,4.05
192,252,2.63
192,253,2.62
192,254,3.29
192,255,4.69
192,256,2.98
192,257,2.99
192,258,3.75
192,259,2.94
192,260,3.7
192,261,3.19
192,262,4.06
192,263,1.87
192,264,1.96
192,265,6.13
192,266,2.43
192,267,2.73
192,268,3.47
192,269,1.75
192,270,3.61
192,271,4.6
192,272,3.65
192,273,2.21
192,274,2.88
192,275,2.56
192,276,3.12
192,277,3.46
192,278,1.47
192,279,5.3
192,280,3.43
192,281,3.07
192,282,2.64
192,283,3.23
192,284,2.77
192,285,3.56
192,286,3.05
192,287,1.81
192,288,2.37
192,289,3.45
192,290,2.52
192,291,4.2
192,292,1.06
192,293,2.37
192,294,3.62
192,295,3.75
192,296,1.67
192,297,4.08
192,298,2.76
192,299,3.15
193,194,4.84
193,195,3.76
193,196,3.55
193,197,2.55
193,198,3.38
193,199,4.84
193,200,2.88
193,201,4.35
193,202,2.17
193,203,4.08
193,204,2.93
193,205,4.01
193,206,3.22
193,207,2.85
193,208,2.33
193,209,4.18
193,210,4.06
193,211,5.11
193,212,2.71
193,213,2.72
193,214,2.26
193,215,3.45
193,216,3.65
193,217,3.14
193,218,3.87
193,219,4.83
193,220,4.84
193,221,3.61
193,222,2.49
193,223,2.96
193,224,1.71
193,225,2.67
193,226,1.56
193,227,4.48
193,228,2.59
193,229,5.03
193,230,3.22
193,231,3.16
193,232,1.91
193,233,2.92
193,234,4.1
193,235,3.96
193,236,2.11
193,237,4.66
193,238,1.11
193,239,3.81
193,240,2.98
193,241,4.1
193,242,2.95
193,243,3.11
193,244,4.06
193,245,2.24
193,246,3.73
193,247,2.02
193,248,1.95
193,249,3.96
193,250,2.84
193,251,4.19
193,252,2.44
193,253,3.34
193,254,2.18
193,255,3.38
193,256,3.41
193,257,2.91
193,258,2.52
193,259,4.41
193,260,1.71
193,261,4.54
193,262,4.65
193,263,1.07
193,264,2.47
193,265,4.61
193,266,2.66
193,267,3.79
193,268,3.77
193,269,1.82
193,270,4.85
193,271,1.65
193,272,2.58
193,273,2.44
193,274,2.29
193,275,1.87
193,276,2.79
193,277,5.49
193,278,5.39
193,279,3.26
193,280,2.56
193,281,2.61
193,282,3.38
193,283,2.64
193,284,3.89
193,285,3.57
193,286,3.35
193,287,2.87
193,288,2.07
193,289,3.88
193,290,3.61
193,291,2.82
193,292,3.03
193,293,4.34
193,294,3.79
193,295,3.62
193,296,2.2
193,297,6.47
193,298,1.76
193,299,4.05
194,195,3.26
194,196,4.36
194,197,1.8
194,198,4.04
194,199,2.99
194,200,3.36
194,201,3.12
194,202,4.45
194,203,3.85
194,204,2.86
194,205,2.79
194,206,3.76
194,207,2.48
194,208,2.45
194,209,3.54
194,210,3.26
194,211,1.93
194,212,0.35
194,213,2.63
194,214,3.14
194,215,2.63
194,216,1.99
194,217,2.25
194,218,4.42
194,219,3.83
194,220,2.01
194,221,4.6
194,222,3.2
194,223,3.7
194,224,3.83
194,225,2.3
194,226,2.99
194,227,2.65
194,228,4.07
194,229,6.02
194,230,2.08
194,231,3.3
194,232,2.62
194,233,1.84
194,234,3.36
194,235,2.49
194,236,4.33
194,237,3.53
194,238,4.4
194,239,1.05
194,240,3.04
194,241,1.44
194,242,6.95
194,243,2.39
194,244,1.43
194,245,3.82
194,246,3.3
194,247,2.88
194,248,2.87
194,249,3.18
194,250,2.13
194,251,2.81
194,252,3.1
194,253,3.99
194,254,3.41
194,255,2.9
194,256,2.25
194,257,3.08
194,258,1.78
194,259,3.94
194,260,2.5
194,261,3.57
194,262,3.38
194,263,3.62
194,264,2.44
194,265,3.16
194,266,2.6
194,267,2.88
194,268,4.32
194,269,3.45
194,270,3.62
194,271,4.23
194,272,3.98
194,273,2.12
194,274,2.68
194,275,2.81
194,276,1.3
194,277,3.87
194,278,2.19
194,279,6.66
194,280,3.37
194,281,3.16
194,282,2.71
194,283,1.58
194,284,2.53
194,285,3.31
194,286,2.93
194,287,3.13
194,288,2.64
194,289,1.34
194,290,3.22
194,291,2.66
194,292,2.1
194,293,3.82
194,294,3.3
194,295,2.23
194,296,2.81
194,297,6.11
194,298,3.05
194,299,3.16
195,196,3.75
195,197,4.34
195,198,3.41
195,199,3.21
195,200,2.99
195,201,5.2
195,202,3.52
195,203,4.07
195,204,2.06
195,205,2.66
195,206,3.17
195,207,1.73
195,208,4.04
195,209,3.24
195,210,3.43
195,211,4.13
195,212,1.37
195,213,3.13
195,214,2.86
195,215,4.25
195,216,3.1
195,217,3.94
195,218,4.49
195,219,3.36
195,220,2.0
195,221,3.67
195,222,3.17
195,223,2.72
195,224,3.19
195,225,5.71
195,226,3.79
195,227,2.21
195,228,4.66
195,229,4.23
195,230,2.58
195,231,2.58
195,232,4.71
195,233,1.29
195,234,3.43
195,235,2.38
195,236,2.75
195,237,2.7
195,238,3.69
195,239,2.85
195,240,3.48
195,241,3.16
195,242,5.32
195,243,2.62
195,244,2.26
195,245,2.39
195,246,3.02
195,247,2.5
195,248,3.12
195,249,1.45
195,250,1.48
195,251,2.7
195,252,3.1
195,253,4.52
195,254,3.21
195,255,3.9
195,256,2.34
195,257,3.71
195,258,2.69
195,259,3.27
195,260,2.39
195,261,3.48
195,262,3.52
195,263,3.15
195,264,3.11
195,265,3.43
195,266,2.37
195,267,1.01
195,268,2.28
195,269,3.39
195,270,4.65
195,271,3.63
195,272,3.41
195,273,1.24
195,274,2.86
195,275,3.7
195,276,2.28
195,277,4.04
195,278,1.61
195,279,4.09
195,280,2.33
195,281,2.07
195,282,3.8
195,283,3.28
195,284,2.69
195,285,2.47
195,286,4.61
195,287,2.85
195,288,2.72
195,289,1.46
195,290,2.37
195,291,2.77
195,292,1.99
195,293,2.28
195,294,4.23
195,295,3.15
195,296,3.97
195,297,4.52
195,298,1.71
195,299,3.08
196,197,3.28
196,198,2.83
196,199,1.79
196,200,3.77
196,201,2.61
196,202,3.68
196,203,4.11
196,204,3.96
196,205,2.63
196,206,1.86
196,207,3.65
196,208,3.7
196,209,3.63
196,210,3.37
196,211,1.14
196,212,2.82
196,213,2.89
196,214,3.43
196,215,3.08
196,216,3.18
196,217,2.22
196,218,4.11
196,219,4.29
196,220,2.94
196,221,2.72
196,222,3.05
196,223,2.91
196,224,2.88
196,225,3.35
196,226,4.43
196,227,2.24
196,228,3.19
196,229,2.63
196,230,2.48
196,231,2.77
196,232,3.78
196,233,4.25
196,234,3.44
196,235,3.52
196,236,4.49
196,237,3.75
196,238,5.16
196,239,3.72
196,240,3.46
196,241,4.72
196,242,3.11
196,243,3.32
196,244,2.44
196,245,2.91
196,246,0.35
196,247,3.19
196,248,2.65
196,249,3.78
196,250,2.61
196,251,3.94
196,252,1.38
196,253,3.88
196,254,3.24
196,255,2.99
196,256,2.31
196,257,4.18
196,258,3.09
196,259,2.6
196,260,4.17
196,261,4.81
196,262,2.53
196,263,3.87
196,264,2.36
196,265,2.85
196,266,3.3
196,267,3.15
196,268,2.89
196,269,4.73
196,270,2.91
196,271,4.07
196,272,4.11
196,273,2.21
196,274,4.54
196,275,4.71
196,276,2.31
196,277,2.05
196,278,2.23
196,279,2.77
196,280,2.51
196,281,2.28
196,282,3.0
196,283,1.99
196,284,3.08
196,285,1.01
196,286,2.65
196,287,2.26
196,288,3.64
196,289,4.07
196,290,2.61
196,291,3.03
196,292,4.58
196,293,2.2
196,294,1.67
196,295,2.54
196,296,5.1
196,297,4.15
196,298,2.91
196,299,3.72
197,198,3.01
197,199,4.55
197,200,2.01
197,201,3.35
197,202,2.25
197,203,3.34
197,204,2.63
197,205,2.62
197,206,2.79
197,207,2.75
197,208,0.83
197,209,0.89
197,210,3.43
197,211,3.15
197,212,3.63
197,213,0.48
197,214,2.78
197,215,1.87
197,216,2.59
197,217,2.97
197,218,3.51
197,219,4.27
197,220,2.16
197,221,1.85
197,222,1.48
197,223,1.13
197,224,3.03
197,225,1.83
197,226,2.57
197,227,4.33
197,228,1.7
